Price,Close,High,Low,Open,Volume
2014-10-30,17195.419921875,17223.9609375,16920.759765625,16968.140625,80180000
2014-10-31,17390.51953125,17395.5390625,17208.779296875,17208.779296875,121610000
2014-11-03,17366.240234375,17410.650390625,17339.849609375,17390.900390625,80030000
2014-11-04,17383.83984375,17397.23046875,17278.359375,17368.810546875,81390000
2014-11-05,17484.529296875,17486.58984375,17385.759765625,17385.759765625,76030000
2014-11-06,17554.470703125,17560.310546875,17440.349609375,17491.66015625,70670000
2014-11-07,17573.9296875,17575.330078125,17493.369140625,17558.580078125,82860000
2014-11-10,17613.740234375,17621.869140625,17547.509765625,17568.98046875,71430000
2014-11-11,17614.900390625,17638.2109375,17584.939453125,17615.640625,52880000
2014-11-12,17612.19921875,17626.7109375,17536.169921875,17604.75,75980000
2014-11-13,17652.7890625,17705.48046875,17583.880859375,17618.689453125,80540000
2014-11-14,17634.740234375,17664.150390625,17613.19921875,17653.109375,72850000
2014-11-17,17647.75,17675.0703125,17606.810546875,17631.849609375,70330000
2014-11-18,17687.8203125,17735.7109375,17642.029296875,17643.08984375,87420000
2014-11-19,17685.73046875,17712.259765625,17624.5,17685.509765625,73780000
2014-11-20,17719.0,17720.439453125,17603.890625,17677.3203125,77740000
2014-11-21,17810.060546875,17894.830078125,17721.01953125,17721.01953125,140940000
2014-11-24,17817.900390625,17855.26953125,17793.189453125,17812.630859375,85510000
2014-11-25,17814.939453125,17854.73046875,17790.890625,17819.05078125,88190000
2014-11-26,17827.75,17833.759765625,17791.16015625,17812.25,67450000
2014-11-28,17828.240234375,17893.419921875,17807.779296875,17830.55078125,80470000
2014-12-01,17776.80078125,17827.26953125,17726.55078125,17827.26953125,86390000
2014-12-02,17879.55078125,17897.05078125,17778.849609375,17778.849609375,81970000
2014-12-03,17912.619140625,17924.150390625,17855.58984375,17880.900390625,99400000
2014-12-04,17900.099609375,17937.9609375,17814.810546875,17910.01953125,76270000
2014-12-05,17958.7890625,17991.189453125,17903.05078125,17903.05078125,79110000
2014-12-08,17852.48046875,17960.560546875,17804.279296875,17954.939453125,88680000
2014-12-09,17801.19921875,17847.369140625,17629.5703125,17847.369140625,100400000
2014-12-10,17533.150390625,17797.990234375,17508.099609375,17797.990234375,115100000
2014-12-11,17596.33984375,17758.509765625,17534.30078125,17534.30078125,90100000
2014-12-12,17280.830078125,17590.05078125,17280.830078125,17590.05078125,121950000
2014-12-15,17180.83984375,17403.5390625,17115.279296875,17285.740234375,114050000
2014-12-16,17068.869140625,17427.439453125,17067.58984375,17173.0703125,116640000
2014-12-17,17356.869140625,17389.30078125,17069.16015625,17069.16015625,118220000
2014-12-18,17778.150390625,17778.400390625,17367.849609375,17367.849609375,123940000
2014-12-19,17804.80078125,17874.029296875,17746.55078125,17778.01953125,343690000
2014-12-22,17959.439453125,17962.779296875,17812.25,17812.25,98460000
2014-12-23,18024.169921875,18069.220703125,17970.16015625,17971.509765625,82890000
2014-12-24,18030.2109375,18086.240234375,18027.779296875,18035.73046875,42870000
2014-12-26,18053.7109375,18103.44921875,18038.30078125,18038.30078125,52570000
2014-12-29,18038.23046875,18073.0390625,18021.5703125,18046.580078125,53870000
2014-12-30,17983.0703125,18035.01953125,17959.69921875,18035.01953125,47490000
2014-12-31,17823.0703125,18043.220703125,17820.880859375,17987.66015625,82840000
2015-01-02,17832.990234375,17951.779296875,17731.30078125,17823.0703125,76270000
2015-01-05,17501.650390625,17821.30078125,17475.9296875,17821.30078125,116160000
2015-01-06,17371.640625,17581.05078125,17262.369140625,17504.1796875,101870000
2015-01-07,17584.51953125,17597.080078125,17374.779296875,17374.779296875,91030000
2015-01-08,17907.869140625,17916.0390625,17591.970703125,17591.970703125,114890000
2015-01-09,17737.369140625,17915.3203125,17686.08984375,17911.01953125,93390000
2015-01-12,17640.83984375,17793.880859375,17571.580078125,17742.05078125,92500000
2015-01-13,17613.6796875,17923.009765625,17498.23046875,17645.01953125,99360000
2015-01-14,17427.08984375,17609.060546875,17264.900390625,17609.060546875,109180000
2015-01-15,17320.7109375,17517.41015625,17298.0390625,17436.30078125,94520000
2015-01-16,17511.5703125,17528.369140625,17243.55078125,17320.0,140480000
2015-01-20,17515.23046875,17588.69921875,17346.73046875,17516.9609375,119600000
2015-01-21,17554.279296875,17599.580078125,17396.0390625,17509.9609375,95530000
2015-01-22,17813.98046875,17840.890625,17482.5390625,17557.2890625,111980000
2015-01-23,17672.599609375,17812.5,17667.529296875,17812.5,97110000
2015-01-26,17678.69921875,17696.359375,17567.599609375,17668.109375,87220000
2015-01-27,17387.2109375,17638.529296875,17288.310546875,17638.529296875,135940000
2015-01-28,17191.369140625,17484.41015625,17189.0,17402.91015625,115980000
2015-01-29,17416.849609375,17433.130859375,17136.30078125,17195.2890625,111690000
2015-01-30,17164.94921875,17419.900390625,17156.8203125,17416.849609375,168560000
2015-02-02,17361.0390625,17367.6796875,17037.759765625,17169.990234375,108090000
2015-02-03,17666.400390625,17670.759765625,17369.970703125,17369.970703125,112860000
2015-02-04,17673.01953125,17782.220703125,17603.2109375,17664.990234375,102560000
2015-02-05,17884.880859375,17889.580078125,17677.259765625,17677.259765625,79890000
2015-02-06,17824.2890625,17951.08984375,17764.400390625,17881.5390625,93610000
2015-02-09,17729.2109375,17821.490234375,17685.3203125,17821.490234375,81590000
2015-02-10,17868.759765625,17890.33984375,17729.240234375,17736.150390625,89930000
2015-02-11,17862.140625,17897.2109375,17759.650390625,17867.859375,89890000
2015-02-12,17972.380859375,17975.650390625,17862.140625,17862.140625,117160000
2015-02-13,18019.349609375,18037.41015625,17961.759765625,17968.650390625,85230000
2015-02-17,18047.580078125,18052.009765625,17951.41015625,18019.80078125,98760000
2015-02-18,18029.849609375,18048.69921875,17982.19921875,18045.720703125,75090000
2015-02-19,17985.76953125,18028.669921875,17924.599609375,18028.669921875,79130000
2015-02-20,18140.439453125,18144.2890625,17878.369140625,17985.76953125,111390000
2015-02-23,18116.83984375,18141.2109375,18054.83984375,18140.759765625,83670000
2015-02-24,18209.189453125,18231.08984375,18098.73046875,18112.5703125,79310000
2015-02-25,18224.5703125,18244.380859375,18182.759765625,18208.669921875,80480000
2015-02-26,18214.419921875,18239.4296875,18157.0703125,18224.41015625,81500000
2015-02-27,18132.69921875,18213.259765625,18132.380859375,18213.259765625,101110000
2015-03-02,18288.630859375,18288.630859375,18122.58984375,18134.05078125,89790000
2015-03-03,18203.369140625,18281.94921875,18136.880859375,18281.94921875,83830000
2015-03-04,18096.900390625,18203.369140625,18029.5,18203.369140625,80900000
2015-03-05,18135.720703125,18160.349609375,18087.650390625,18096.900390625,75840000
2015-03-06,17856.779296875,18135.720703125,17825.150390625,18135.720703125,113350000
2015-03-09,17995.720703125,18031.0390625,17856.560546875,17856.560546875,85820000
2015-03-10,17662.939453125,17989.560546875,17662.939453125,17989.560546875,120450000
2015-03-11,17635.390625,17731.779296875,17627.0,17662.939453125,102120000
2015-03-12,17895.220703125,17900.099609375,17620.490234375,17626.83984375,111550000
2015-03-13,17749.310546875,17889.05078125,17629.890625,17889.05078125,113620000
2015-03-16,17977.419921875,17988.5,17751.240234375,17751.240234375,101760000
2015-03-17,17849.080078125,17972.220703125,17785.7890625,17972.220703125,82560000
2015-03-18,18076.189453125,18097.119140625,17697.51953125,17846.80078125,130950000
2015-03-19,17959.029296875,18072.990234375,17934.240234375,18072.580078125,107820000
2015-03-20,18127.650390625,18197.2890625,17961.130859375,17961.130859375,333870000
2015-03-23,18116.0390625,18205.9296875,18116.0390625,18136.73046875,98030000
2015-03-24,18011.140625,18149.240234375,18010.439453125,18110.869140625,87190000
2015-03-25,17718.5390625,18041.970703125,17718.5390625,18012.609375,106560000
2015-03-26,17678.23046875,17759.509765625,17579.26953125,17716.26953125,117740000
2015-03-27,17712.66015625,17729.140625,17630.490234375,17673.630859375,103220000
2015-03-30,17976.310546875,18008.640625,17727.48046875,17727.48046875,104040000
2015-03-31,17776.119140625,17965.369140625,17773.01953125,17965.369140625,119470000
2015-04-01,17698.1796875,17778.51953125,17585.009765625,17778.51953125,103360000
2015-04-02,17763.240234375,17815.029296875,17673.490234375,17699.51953125,87370000
2015-04-06,17880.849609375,17941.7890625,17646.80078125,17755.5,100850000
2015-04-07,17875.419921875,17983.119140625,17871.2109375,17884.3203125,72150000
2015-04-08,17902.509765625,17976.19921875,17822.23046875,17877.619140625,76820000
2015-04-09,17958.73046875,17984.220703125,17823.099609375,17902.509765625,86740000
2015-04-10,18057.650390625,18066.759765625,17945.55078125,17956.73046875,116410000
2015-04-13,17977.0390625,18107.5703125,17974.810546875,18052.3203125,120090000
2015-04-14,18036.69921875,18075.599609375,17905.48046875,17979.109375,82830000
2015-04-15,18112.609375,18160.51953125,18045.7109375,18045.7109375,113610000
2015-04-16,18105.76953125,18169.259765625,18063.859375,18106.26953125,89520000
2015-04-17,17826.30078125,18102.560546875,17748.529296875,18102.560546875,138860000
2015-04-20,18034.9296875,18092.220703125,17841.1796875,17841.1796875,103160000
2015-04-21,17949.58984375,18109.69921875,17929.630859375,18034.23046875,95180000
2015-04-22,18038.26953125,18056.01953125,17887.759765625,17950.8203125,91260000
2015-04-23,18058.689453125,18133.029296875,17966.76953125,18031.900390625,100240000
2015-04-24,18080.140625,18108.869140625,18009.080078125,18056.419921875,119130000
2015-04-27,18037.970703125,18175.560546875,18024.66015625,18097.890625,121110000
2015-04-28,18110.140625,18119.650390625,17917.359375,18035.900390625,124930000
2015-04-29,18035.529296875,18096.4609375,17953.689453125,18093.689453125,102080000
2015-04-30,17840.51953125,18033.330078125,17774.890625,18033.330078125,129180000
2015-05-01,18024.060546875,18028.890625,17859.26953125,17859.26953125,91700000
2015-05-04,18070.400390625,18133.759765625,18026.01953125,18026.01953125,86010000
2015-05-05,17928.19921875,18086.009765625,17905.7109375,18062.529296875,95340000
2015-05-06,17841.98046875,18019.75,17733.119140625,17934.810546875,100430000
2015-05-07,17924.060546875,17973.0703125,17796.939453125,17840.25,80920000
2015-05-08,18191.109375,18205.23046875,17933.640625,17933.640625,94960000
2015-05-11,18105.169921875,18199.94921875,18089.109375,18187.779296875,86050000
2015-05-12,18068.23046875,18119.1796875,17924.80078125,18096.16015625,89270000
2015-05-13,18060.490234375,18132.7890625,18039.19921875,18070.369140625,85180000
2015-05-14,18252.240234375,18255.2109375,18062.490234375,18062.490234375,91580000
2015-05-15,18272.560546875,18272.720703125,18215.0703125,18251.970703125,108220000
2015-05-18,18298.880859375,18325.5390625,18244.259765625,18267.25,79080000
2015-05-19,18312.390625,18351.359375,18261.349609375,18300.48046875,87200000
2015-05-20,18285.400390625,18350.130859375,18272.560546875,18315.060546875,80190000
2015-05-21,18285.740234375,18314.890625,18249.900390625,18285.869140625,84270000
2015-05-22,18232.01953125,18286.869140625,18217.140625,18286.869140625,78890000
2015-05-26,18041.5390625,18229.75,17990.01953125,18229.75,109440000
2015-05-27,18162.990234375,18190.349609375,18045.080078125,18045.080078125,96400000
2015-05-28,18126.119140625,18154.140625,18066.400390625,18154.140625,67510000
2015-05-29,18010.6796875,18128.119140625,17967.740234375,18128.119140625,139810000
2015-06-01,18040.369140625,18105.830078125,17982.060546875,18017.8203125,85640000
2015-06-02,18011.939453125,18091.869140625,17925.330078125,18033.330078125,77550000
2015-06-03,18076.26953125,18168.08984375,18010.419921875,18018.419921875,73120000
2015-06-04,17905.580078125,18087.150390625,17876.94921875,18072.470703125,93470000
2015-06-05,17849.4609375,17940.779296875,17822.900390625,17905.380859375,89140000
2015-06-08,17766.55078125,17852.349609375,17760.609375,17849.4609375,86300000
2015-06-09,17764.0390625,17817.830078125,17714.970703125,17766.94921875,90550000
2015-06-10,18000.400390625,18045.140625,17765.380859375,17765.380859375,96980000
2015-06-11,18039.369140625,18109.76953125,18001.26953125,18001.26953125,89490000
2015-06-12,17898.83984375,18035.830078125,17857.0703125,18035.830078125,83760000
2015-06-15,17791.169921875,17890.759765625,17698.419921875,17890.759765625,91920000
2015-06-16,17904.48046875,17919.619140625,17774.119140625,17787.4296875,77510000
2015-06-17,17935.740234375,17998.0,17839.650390625,17909.580078125,92410000
2015-06-18,18115.83984375,18174.73046875,17944.609375,17944.609375,94460000
2015-06-19,18015.94921875,18117.7109375,18010.580078125,18116.240234375,258300000
2015-06-22,18119.779296875,18181.669921875,18027.630859375,18027.630859375,77780000
2015-06-23,18144.0703125,18188.810546875,18108.099609375,18121.779296875,75970000
2015-06-24,17966.0703125,18139.099609375,17966.0703125,18139.099609375,104980000
2015-06-25,17890.359375,18036.099609375,17890.359375,17977.109375,78990000
2015-06-26,17946.6796875,18013.150390625,17892.029296875,17892.029296875,158120000
2015-06-29,17596.349609375,17936.740234375,17590.55078125,17936.740234375,116340000
2015-06-30,17619.509765625,17714.66015625,17576.5,17599.9609375,126460000
2015-07-01,17757.91015625,17801.830078125,17638.119140625,17638.119140625,87010000
2015-07-02,17730.109375,17825.490234375,17687.51953125,17763.3203125,83080000
2015-07-06,17683.580078125,17734.359375,17564.359375,17728.080078125,90130000
2015-07-07,17776.91015625,17793.44921875,17465.6796875,17684.919921875,105840000
2015-07-08,17515.419921875,17759.009765625,17496.220703125,17759.009765625,69830000
2015-07-09,17548.619140625,17764.849609375,17530.380859375,17530.380859375,100520000
2015-07-10,17760.41015625,17797.490234375,17561.119140625,17561.119140625,85800000
2015-07-13,17977.6796875,17987.5703125,17787.26953125,17787.26953125,86380000
2015-07-14,18053.580078125,18072.8203125,17956.169921875,17974.609375,76740000
2015-07-15,18050.169921875,18090.390625,18010.150390625,18053.380859375,80460000
2015-07-16,18120.25,18131.609375,18065.330078125,18078.16015625,85030000
2015-07-17,18086.44921875,18121.119140625,18032.060546875,18117.580078125,106510000
2015-07-20,18100.41015625,18137.119140625,18064.5,18085.91015625,75060000
2015-07-21,17919.2890625,18096.669921875,17868.33984375,18096.669921875,100170000
2015-07-22,17851.0390625,17919.349609375,17807.41015625,17918.349609375,112370000
2015-07-23,17731.919921875,17860.94921875,17705.029296875,17853.779296875,88600000
2015-07-24,17568.529296875,17756.5390625,17553.73046875,17731.05078125,103470000
2015-07-27,17440.58984375,17561.779296875,17399.169921875,17561.779296875,117860000
2015-07-28,17630.26953125,17650.0703125,17449.810546875,17449.810546875,103450000
2015-07-29,17751.390625,17776.779296875,17629.19921875,17631.400390625,93140000
2015-07-30,17745.98046875,17761.25,17640.849609375,17743.240234375,76650000
2015-07-31,17689.859375,17783.58984375,17671.58984375,17755.869140625,106120000
2015-08-03,17598.19921875,17704.759765625,17496.609375,17696.740234375,87880000
2015-08-04,17550.689453125,17635.779296875,17505.5,17596.9296875,99060000
2015-08-05,17540.470703125,17661.369140625,17492.900390625,17555.240234375,102450000
2015-08-06,17419.75,17572.0390625,17362.859375,17542.609375,96170000
2015-08-07,17373.380859375,17414.939453125,17279.080078125,17414.939453125,81800000
2015-08-10,17615.169921875,17629.130859375,17375.1796875,17375.1796875,92430000
2015-08-11,17402.83984375,17593.58984375,17352.630859375,17593.58984375,103010000
2015-08-12,17402.509765625,17423.900390625,17125.810546875,17382.9296875,120400000
2015-08-13,17408.25,17481.779296875,17341.33984375,17401.640625,88550000
2015-08-14,17477.400390625,17492.900390625,17394.060546875,17410.119140625,82120000
2015-08-17,17545.1796875,17551.400390625,17341.720703125,17472.66015625,73380000
2015-08-18,17511.33984375,17568.400390625,17486.419921875,17537.30078125,79900000
2015-08-19,17348.73046875,17517.189453125,17282.419921875,17508.740234375,104720000
2015-08-20,16990.689453125,17345.3203125,16990.689453125,17345.3203125,128530000
2015-08-21,16459.75,16990.689453125,16459.55078125,16990.689453125,225170000
2015-08-24,15871.349609375,16459.75,15370.330078125,16459.75,293920000
2015-08-25,15666.4404296875,16312.9404296875,15651.240234375,15882.26953125,213220000
2015-08-26,16285.509765625,16303.75,15676.259765625,15676.259765625,208420000
2015-08-27,16654.76953125,16666.689453125,16285.509765625,16285.509765625,171980000
2015-08-28,16643.009765625,16669.970703125,16535.1796875,16649.419921875,131790000
2015-08-31,16528.029296875,16632.01953125,16444.05078125,16632.01953125,141440000
2015-09-01,16058.349609375,16528.029296875,15979.9501953125,16528.029296875,171390000
2015-09-02,16351.3798828125,16352.580078125,16058.349609375,16058.349609375,133480000
2015-09-03,16374.759765625,16550.0703125,16317.3095703125,16364.33984375,109730000
2015-09-04,16102.3798828125,16371.759765625,16026.6103515625,16371.759765625,127270000
2015-09-08,16492.6796875,16503.41015625,16109.9296875,16109.9296875,123870000
2015-09-09,16253.5703125,16664.650390625,16220.099609375,16505.0390625,118790000
2015-09-10,16330.400390625,16441.939453125,16212.080078125,16252.5703125,122690000
2015-09-11,16433.08984375,16434.759765625,16244.650390625,16330.400390625,104630000
2015-09-14,16370.9599609375,16450.859375,16330.8701171875,16450.859375,92660000
2015-09-15,16599.849609375,16644.109375,16382.580078125,16382.580078125,93050000
2015-09-16,16739.94921875,16755.98046875,16593.900390625,16599.509765625,99620000
2015-09-17,16674.740234375,16933.4296875,16639.9296875,16738.080078125,129600000
2015-09-18,16384.580078125,16674.740234375,16343.759765625,16674.740234375,341690000
2015-09-21,16510.189453125,16578.599609375,16391.880859375,16406.099609375,90730000
2015-09-22,16330.4697265625,16477.44921875,16221.73046875,16477.44921875,119010000
2015-09-23,16279.8896484375,16355.2900390625,16211.98046875,16332.8095703125,86030000
2015-09-24,16201.3203125,16257.1103515625,16016.3603515625,16257.1103515625,122220000
2015-09-25,16314.669921875,16465.23046875,16205.0703125,16205.0703125,130790000
2015-09-28,16001.8896484375,16313.259765625,15981.849609375,16313.259765625,139930000
2015-09-29,16049.1298828125,16118.8896484375,15942.3701171875,16001.759765625,121160000
2015-09-30,16284.7001953125,16297.599609375,16057.080078125,16057.080078125,145740000
2015-10-01,16272.009765625,16348.8701171875,16073.8203125,16278.6201171875,111420000
2015-10-02,16472.369140625,16472.76953125,16013.66015625,16258.25,136870000
2015-10-05,16776.4296875,16798.369140625,16502.099609375,16502.099609375,127660000
2015-10-06,16790.189453125,16865.08984375,16746.029296875,16774.01953125,120010000
2015-10-07,16912.2890625,16963.30078125,16765.0,16805.419921875,115690000
2015-10-08,17050.75,17081.279296875,16859.33984375,16904.169921875,100730000
2015-10-09,17084.490234375,17110.880859375,17027.23046875,17054.689453125,103730000
2015-10-12,17131.859375,17139.2109375,17064.580078125,17082.2890625,72500000
2015-10-13,17081.890625,17172.810546875,17034.44921875,17113.55078125,99400000
2015-10-14,16924.75,17111.380859375,16887.669921875,17079.080078125,120110000
2015-10-15,17141.75,17144.419921875,16933.5703125,16944.859375,122960000
2015-10-16,17215.970703125,17220.01953125,17107.349609375,17141.75,145880000
2015-10-19,17230.5390625,17235.94921875,17129.189453125,17209.4296875,118430000
2015-10-20,17217.109375,17264.880859375,17147.990234375,17228.470703125,106670000
2015-10-21,17168.609375,17314.990234375,17153.130859375,17225.9296875,107100000
2015-10-22,17489.16015625,17505.1796875,17180.880859375,17180.880859375,152420000
2015-10-23,17646.69921875,17679.369140625,17525.109375,17525.109375,158090000
2015-10-26,17623.05078125,17660.69921875,17602.509765625,17649.5703125,116660000
2015-10-27,17581.4296875,17635.1796875,17540.5703125,17608.890625,113960000
2015-10-28,17779.51953125,17779.94921875,17556.7109375,17586.689453125,115630000
2015-10-29,17755.80078125,17786.0,17684.720703125,17771.5,90300000
2015-10-30,17663.5390625,17799.9609375,17662.869140625,17756.599609375,149250000
2015-11-02,17828.759765625,17845.900390625,17655.01953125,17672.619140625,100840000
2015-11-03,17918.150390625,17977.849609375,17796.01953125,17819.740234375,92290000
2015-11-04,17867.580078125,17964.119140625,17828.830078125,17929.580078125,99890000
2015-11-05,17863.4296875,17929.509765625,17779.189453125,17871.25,98910000
2015-11-06,17910.330078125,17912.0390625,17768.599609375,17855.220703125,107450000
2015-11-09,17730.48046875,17900.779296875,17667.779296875,17900.779296875,121210000
2015-11-10,17758.2109375,17768.66015625,17657.720703125,17724.130859375,108640000
2015-11-11,17702.220703125,17807.1796875,17696.91015625,17769.5,95230000
2015-11-12,17448.0703125,17691.9296875,17443.5,17691.9296875,113660000
2015-11-13,17245.240234375,17439.25,17238.890625,17439.25,134640000
2015-11-16,17483.009765625,17483.009765625,17210.4296875,17229.939453125,137590000
2015-11-17,17489.5,17599.330078125,17451.41015625,17486.990234375,167190000
2015-11-18,17737.16015625,17752.16015625,17485.490234375,17485.490234375,106810000
2015-11-19,17732.75,17772.970703125,17681.98046875,17739.830078125,114630000
2015-11-20,17823.810546875,17914.33984375,17732.75,17732.75,153140000
2015-11-23,17792.6796875,17868.1796875,17751.529296875,17823.609375,134680000
2015-11-24,17812.189453125,17862.599609375,17683.509765625,17770.900390625,127170000
2015-11-25,17813.390625,17854.919921875,17801.830078125,17820.810546875,82540000
2015-11-27,17813.390625,17830.359375,17749.3203125,17806.0390625,82540000
2015-11-30,17719.919921875,17837.240234375,17719.7890625,17802.83984375,155560000
2015-12-01,17888.349609375,17895.5,17719.720703125,17719.720703125,103880000
2015-12-02,17729.6796875,17901.580078125,17708.19921875,17883.140625,102860000
2015-12-03,17477.669921875,17780.58984375,17425.560546875,17741.5703125,126990000
2015-12-04,17847.630859375,17866.470703125,17482.6796875,17482.6796875,137650000
2015-12-07,17730.509765625,17845.490234375,17639.25,17845.490234375,99670000
2015-12-08,17568.0,17703.990234375,17485.390625,17703.990234375,113720000
2015-12-09,17492.30078125,17767.689453125,17403.509765625,17558.1796875,122020000
2015-12-10,17574.75,17697.740234375,17474.66015625,17493.169921875,107310000
2015-12-11,17265.2109375,17574.75,17230.5,17574.75,134510000
2015-12-14,17368.5,17378.01953125,17138.470703125,17277.109375,142540000
2015-12-15,17524.91015625,17627.630859375,17341.1796875,17374.779296875,123430000
2015-12-16,17749.08984375,17784.359375,17483.6796875,17530.849609375,123790000
2015-12-17,17495.83984375,17796.759765625,17493.5,17756.5390625,115780000
2015-12-18,17128.55078125,17496.580078125,17124.310546875,17495.0390625,344560000
2015-12-21,17251.619140625,17272.359375,17116.73046875,17154.939453125,114910000
2015-12-22,17417.26953125,17451.109375,17242.859375,17253.55078125,91570000
2015-12-23,17602.609375,17607.919921875,17427.630859375,17427.630859375,92820000
2015-12-24,17552.169921875,17606.33984375,17543.94921875,17593.259765625,40350000
2015-12-28,17528.26953125,17536.900390625,17437.33984375,17535.66015625,59770000
2015-12-29,17720.98046875,17750.01953125,17547.369140625,17547.369140625,69860000
2015-12-30,17603.869140625,17714.130859375,17588.869140625,17711.939453125,59760000
2015-12-31,17425.029296875,17590.66015625,17421.16015625,17590.66015625,93690000
2016-01-04,17148.939453125,17405.48046875,16957.630859375,17405.48046875,148060000
2016-01-05,17158.66015625,17195.83984375,17038.609375,17147.5,105750000
2016-01-06,16906.509765625,17154.830078125,16817.619140625,17154.830078125,120250000
2016-01-07,16514.099609375,16888.359375,16463.630859375,16888.359375,176240000
2016-01-08,16346.4501953125,16651.890625,16314.5703125,16519.169921875,141850000
2016-01-11,16398.5703125,16461.849609375,16232.0302734375,16358.7099609375,127790000
2016-01-12,16516.220703125,16591.349609375,16322.0703125,16419.109375,117480000
2016-01-13,16151.41015625,16593.509765625,16123.2001953125,16526.630859375,153530000
2016-01-14,16379.0498046875,16482.05078125,16075.1201171875,16159.009765625,158830000
2016-01-15,15988.080078125,16354.330078125,15842.1103515625,16354.330078125,239210000
2016-01-19,16016.01953125,16171.9599609375,15900.25,16009.4501953125,144360000
2016-01-20,15766.740234375,15989.4501953125,15450.5595703125,15989.4501953125,191870000
2016-01-21,15882.6796875,16038.58984375,15704.66015625,15768.8701171875,145140000
2016-01-22,16093.509765625,16136.7900390625,15921.099609375,15921.099609375,145850000
2016-01-25,15885.2197265625,16086.4599609375,15880.150390625,16086.4599609375,123250000
2016-01-26,16167.23046875,16185.7900390625,15893.16015625,15893.16015625,118210000
2016-01-27,15944.4599609375,16235.0302734375,15878.2998046875,16168.740234375,138350000
2016-01-28,16069.6396484375,16102.1396484375,15863.7197265625,15960.2802734375,130120000
2016-01-29,16466.30078125,16466.30078125,16090.259765625,16090.259765625,217940000
2016-02-01,16449.1796875,16510.98046875,16299.4697265625,16453.630859375,114450000
2016-02-02,16153.5400390625,16420.2109375,16108.4404296875,16420.2109375,126210000
2016-02-03,16336.66015625,16381.6904296875,15960.4501953125,16186.2001953125,141870000
2016-02-04,16416.580078125,16485.83984375,16266.16015625,16329.669921875,131490000
2016-02-05,16204.9697265625,16423.630859375,16129.8095703125,16417.94921875,139010000
2016-02-08,16027.0498046875,16147.509765625,15803.5498046875,16147.509765625,165880000
2016-02-09,16014.3798828125,16136.6201171875,15881.1103515625,16005.41015625,127740000
2016-02-10,15914.740234375,16201.8896484375,15899.91015625,16035.6103515625,122290000
2016-02-11,15660.1796875,15897.8203125,15503.009765625,15897.8203125,172070000
2016-02-12,15973.83984375,15974.0400390625,15691.6201171875,15691.6201171875,132550000
2016-02-16,16196.41015625,16196.41015625,16012.3896484375,16012.3896484375,142030000
2016-02-17,16453.830078125,16486.119140625,16217.98046875,16217.98046875,124080000
2016-02-18,16413.4296875,16511.83984375,16390.4296875,16483.759765625,104950000
2016-02-19,16391.990234375,16410.9609375,16278.0,16410.9609375,134340000
2016-02-22,16620.66015625,16664.240234375,16417.130859375,16417.130859375,102240000
2016-02-23,16431.779296875,16610.390625,16403.529296875,16610.390625,98170000
2016-02-24,16484.990234375,16507.390625,16165.8603515625,16418.83984375,93620000
2016-02-25,16697.2890625,16697.98046875,16458.419921875,16504.380859375,94120000
2016-02-26,16639.970703125,16795.98046875,16623.91015625,16712.69921875,98480000
2016-02-29,16516.5,16726.119140625,16510.400390625,16634.150390625,126220000
2016-03-01,16865.080078125,16865.560546875,16545.669921875,16545.669921875,105050000
2016-03-02,16899.3203125,16900.169921875,16766.3203125,16851.169921875,104470000
2016-03-03,16943.900390625,16944.310546875,16820.73046875,16896.169921875,91110000
2016-03-04,17006.76953125,17062.380859375,16898.83984375,16945.0,106910000
2016-03-07,17073.94921875,17099.25,16940.48046875,16991.2890625,100290000
2016-03-08,16964.099609375,17072.7890625,16921.509765625,17050.669921875,108380000
2016-03-09,17000.359375,17048.5,16947.939453125,16969.169921875,116690000
2016-03-10,16995.130859375,17130.109375,16821.859375,17006.05078125,117570000
2016-03-11,17213.310546875,17220.08984375,17014.990234375,17014.990234375,123420000
2016-03-14,17229.130859375,17275.0703125,17161.16015625,17207.490234375,96350000
2016-03-15,17251.529296875,17251.69921875,17120.349609375,17217.150390625,92830000
2016-03-16,17325.759765625,17379.1796875,17204.0703125,17249.33984375,118710000
2016-03-17,17481.490234375,17529.009765625,17297.650390625,17321.380859375,117990000
2016-03-18,17602.30078125,17620.580078125,17481.490234375,17481.490234375,321230000
2016-03-21,17623.869140625,17644.970703125,17551.279296875,17589.69921875,84410000
2016-03-22,17582.5703125,17648.939453125,17540.419921875,17602.7109375,95450000
2016-03-23,17502.58984375,17588.810546875,17486.26953125,17588.810546875,84240000
2016-03-24,17515.73046875,17517.140625,17399.009765625,17485.330078125,84100000
2016-03-28,17535.390625,17583.810546875,17493.029296875,17526.080078125,70460000
2016-03-29,17633.109375,17642.810546875,17434.26953125,17512.580078125,86160000
2016-03-30,17716.66015625,17790.109375,17652.359375,17652.359375,79330000
2016-03-31,17685.08984375,17755.69921875,17669.720703125,17716.05078125,102600000
2016-04-01,17792.75,17811.48046875,17568.01953125,17661.740234375,104890000
2016-04-04,17737.0,17806.380859375,17710.669921875,17799.390625,85230000
2016-04-05,17603.3203125,17718.029296875,17579.560546875,17718.029296875,115230000
2016-04-06,17716.05078125,17723.55078125,17542.5390625,17605.44921875,99410000
2016-04-07,17541.9609375,17687.279296875,17484.23046875,17687.279296875,90120000
2016-04-08,17576.9609375,17694.509765625,17528.16015625,17555.390625,79990000
