Datetime,Open,High,Low,Close,Adj Close,Volume
2023-06-29 15:30:00,13572.9091796875,13594.455078125,13561.5322265625,13588.6025390625,13588.6025390625,440635000
2023-06-30 09:30:00,13724.361328125,13816.6748046875,13716.3251953125,13800.0966796875,13800.0966796875,0
2023-06-30 10:30:00,13801.546875,13813.2216796875,13771.9326171875,13777.6259765625,13777.6259765625,600793000
2023-06-30 11:30:00,13776.779296875,13781.634765625,13746.1845703125,13781.634765625,13781.634765625,419084000
2023-06-30 12:30:00,13782.2763671875,13806.4208984375,13781.7568359375,13796.388671875,13796.388671875,364712000
2023-06-30 13:30:00,13796.2998046875,13809.41796875,13792.595703125,13808.6337890625,13808.6337890625,338081000
2023-06-30 14:30:00,13808.8349609375,13809.6279296875,13785.33203125,13804.619140625,13804.619140625,402930000
2023-06-30 15:30:00,13804.4580078125,13813.8779296875,13785.970703125,13785.970703125,13785.970703125,478966000
2023-07-03 09:30:00,13796.5947265625,13838.4580078125,13796.5947265625,13812.7373046875,13812.7373046875,0
2023-07-03 10:30:00,13813.171875,13815.072265625,13775.3408203125,13782.75390625,13782.75390625,594515000
2023-07-03 11:30:00,13783.7255859375,13797.9150390625,13773.513671875,13795.15625,13795.15625,460842000
2023-07-05 09:30:00,13771.3203125,13838.16015625,13768.99609375,13828.2685546875,13828.2685546875,1201850000
2023-07-05 10:30:00,13829.220703125,13844.5029296875,13790.685546875,13794.830078125,13794.830078125,640990000
2023-07-05 11:30:00,13793.5888671875,13808.740234375,13776.4638671875,13800.1494140625,13800.1494140625,560113000
2023-07-05 12:30:00,13800.431640625,13806.0146484375,13775.3662109375,13797.32421875,13797.32421875,702684000
2023-07-05 13:30:00,13796.767578125,13812.794921875,13764.2529296875,13779.0205078125,13779.0205078125,506732000
2023-07-05 14:30:00,13779.3154296875,13817.875,13779.3154296875,13817.1044921875,13817.1044921875,498757000
2023-07-05 15:30:00,13818.1708984375,13820.87109375,13790.7685546875,13790.7685546875,13790.7685546875,469841000
2023-07-06 09:30:00,13655.01171875,13662.2294921875,13575.5517578125,13607.7138671875,13607.7138671875,0
2023-07-06 10:30:00,13608.5947265625,13614.943359375,13567.486328125,13584.5986328125,13584.5986328125,811946000
2023-07-06 11:30:00,13584.09375,13644.8466796875,13584.09375,13643.2412109375,13643.2412109375,583437000
2023-07-06 12:30:00,13643.34375,13671.2724609375,13643.1923828125,13655.1904296875,13655.1904296875,481326000
2023-07-06 13:30:00,13655.6123046875,13678.2666015625,13641.853515625,13658.697265625,13658.697265625,399254000
2023-07-06 14:30:00,13658.91796875,13689.51953125,13658.2412109375,13678.552734375,13678.552734375,413139000
2023-07-06 15:30:00,13679.2255859375,13687.3896484375,13667.6201171875,13678.7041015625,13678.7041015625,483153000
2023-07-07 09:30:00,13665.7109375,13730.421875,13662.78125,13692.4853515625,13692.4853515625,0
2023-07-07 10:30:00,13686.697265625,13722.236328125,13658.7578125,13717.24609375,13717.24609375,748698000
2023-07-07 11:30:00,13716.8916015625,13756.9560546875,13712.716796875,13753.0205078125,13753.0205078125,593608000
2023-07-07 12:30:00,13752.9853515625,13803.3798828125,13752.9853515625,13803.240234375,13803.240234375,486425000
2023-07-07 13:30:00,13803.466796875,13804.41015625,13769.19140625,13779.86328125,13779.86328125,397987000
2023-07-07 14:30:00,13779.9599609375,13782.0419921875,13720.447265625,13721.5771484375,13721.5771484375,418314000
2023-07-07 15:30:00,13720.44921875,13729.623046875,13656.744140625,13659.5595703125,13659.5595703125,449045000
2023-07-10 09:30:00,13644.3896484375,13691.7763671875,13592.4619140625,13670.005859375,13670.005859375,0
2023-07-10 10:30:00,13668.1796875,13674.8974609375,13631.1015625,13652.54296875,13652.54296875,730439000
2023-07-10 11:30:00,13652.0712890625,13668.998046875,13585.62890625,13621.0634765625,13621.0634765625,503171000
2023-07-10 12:30:00,13621.767578125,13663.2822265625,13618.0634765625,13663.2822265625,13663.2822265625,400566000
2023-07-10 13:30:00,13664.2041015625,13686.41796875,13642.365234375,13683.9462890625,13683.9462890625,406178000
2023-07-10 14:30:00,13684.296875,13684.9970703125,13661.8330078125,13668.66796875,13668.66796875,462914000
2023-07-10 15:30:00,13667.9228515625,13684.22265625,13655.689453125,13684.22265625,13684.22265625,470635000
2023-07-11 09:30:00,13704.4267578125,13727.4658203125,13644.2236328125,13692.4462890625,13692.4462890625,0
2023-07-11 10:30:00,13693.4697265625,13726.947265625,13684.181640625,13691.05078125,13691.05078125,725104000
2023-07-11 11:30:00,13691.5556640625,13742.013671875,13682.22265625,13701.5625,13701.5625,543216000
2023-07-11 12:30:00,13703.6142578125,13725.048828125,13697.1044921875,13706.5146484375,13706.5146484375,384730000
2023-07-11 13:30:00,13706.833984375,13712.12890625,13678.5673828125,13690.064453125,13690.064453125,388439000
2023-07-11 14:30:00,13690.26953125,13728.02734375,13675.466796875,13725.8857421875,13725.8857421875,400208000
2023-07-11 15:30:00,13724.955078125,13774.41796875,13714.791015625,13761.677734375,13761.677734375,448683000
2023-07-12 09:30:00,13918.89453125,13963.2490234375,13904.5322265625,13948.6015625,13948.6015625,0
2023-07-12 10:30:00,13950.9697265625,13962.5146484375,13920.94140625,13924.7578125,13924.7578125,653734000
2023-07-12 11:30:00,13925.4521484375,13929.8369140625,13842.1484375,13873.4296875,13873.4296875,508305000
2023-07-12 12:30:00,13874.2080078125,13919.9267578125,13871.427734375,13919.5263671875,13919.5263671875,418994000
2023-07-12 13:30:00,13918.95703125,13947.1708984375,13917.0556640625,13946.1845703125,13946.1845703125,393430000
2023-07-12 14:30:00,13945.9013671875,13947.9091796875,13900.5439453125,13914.453125,13914.453125,455667000
2023-07-12 15:30:00,13914.609375,13935.7890625,13910.2529296875,13918.5126953125,13918.5126953125,472477000
2023-07-13 09:30:00,14020.306640625,14067.4677734375,14012.748046875,14025.794921875,14025.794921875,0
2023-07-13 10:30:00,14029.19140625,14069.0830078125,14027.1103515625,14052.8515625,14052.8515625,697386000
2023-07-13 11:30:00,14053.5703125,14097.0380859375,14049.74609375,14092.32421875,14092.32421875,566576000
2023-07-13 12:30:00,14091.42578125,14106.8427734375,14084.6181640625,14104.015625,14104.015625,449484000
2023-07-13 13:30:00,14103.8564453125,14124.5205078125,14100.005859375,14110.271484375,14110.271484375,481111000
2023-07-13 14:30:00,14109.763671875,14147.6171875,14105.5810546875,14146.396484375,14146.396484375,490266000
2023-07-13 15:30:00,14144.0,14163.7255859375,14137.5244140625,14138.3125,14138.3125,500998000
2023-07-14 09:30:00,14175.78515625,14232.1123046875,14166.7412109375,14201.2001953125,14201.2001953125,1297490534
2023-07-14 10:30:00,14201.4462890625,14212.681640625,14140.1201171875,14184.9853515625,14184.9853515625,824615000
2023-07-14 11:30:00,14186.6748046875,14203.830078125,14158.236328125,14163.244140625,14163.244140625,490026000
2023-07-14 12:30:00,14163.2119140625,14176.873046875,14128.595703125,14150.0693359375,14150.0693359375,407413000
2023-07-14 13:30:00,14150.333984375,14160.2451171875,14123.7890625,14123.7890625,14123.7890625,397553000
2023-07-14 14:30:00,14124.1884765625,14133.3349609375,14082.2861328125,14092.0751953125,14092.0751953125,448216000
2023-07-14 15:30:00,14093.8388671875,14113.798828125,14088.607421875,14113.798828125,14113.798828125,458783000
2023-07-17 09:30:00,14155.0068359375,14189.27734375,14138.427734375,14176.8720703125,14176.8720703125,0
2023-07-17 10:30:00,14176.1572265625,14198.8896484375,14167.5068359375,14196.9287109375,14196.9287109375,577629000
2023-07-17 11:30:00,14196.7294921875,14221.646484375,14192.52734375,14195.3544921875,14195.3544921875,503704000
2023-07-17 12:30:00,14196.349609375,14218.4970703125,14187.7822265625,14209.294921875,14209.294921875,385730000
2023-07-17 13:30:00,14209.9462890625,14243.0849609375,14209.9462890625,14240.2763671875,14240.2763671875,374985000
2023-07-17 14:30:00,14240.1533203125,14273.837890625,14225.0849609375,14264.470703125,14264.470703125,436009000
2023-07-17 15:30:00,14264.0791015625,14264.0791015625,14235.404296875,14243.3544921875,14243.3544921875,463631000
2023-07-18 09:30:00,14211.26953125,14220.783203125,14176.1064453125,14207.318359375,14207.318359375,0
2023-07-18 10:30:00,14205.4892578125,14232.5234375,14195.2978515625,14215.8720703125,14215.8720703125,592368000
2023-07-18 11:30:00,14215.21875,14306.2119140625,14209.3232421875,14305.5703125,14305.5703125,539703000
2023-07-18 12:30:00,14305.8310546875,14330.662109375,14295.369140625,14324.638671875,14324.638671875,404084000
2023-07-18 13:30:00,14325.00390625,14376.173828125,14322.8173828125,14372.03125,14372.03125,378610000
2023-07-18 14:30:00,14372.92578125,14396.6875,14362.3046875,14380.705078125,14380.705078125,400021000
2023-07-18 15:30:00,14380.6982421875,14385.9580078125,14351.9580078125,14354.8935546875,14354.8935546875,482336000
2023-07-19 09:30:00,14399.0966796875,14418.822265625,14374.4775390625,14386.2587890625,14386.2587890625,0
2023-07-19 10:30:00,14389.1904296875,14425.30859375,14372.6142578125,14414.9931640625,14414.9931640625,676996000
2023-07-19 11:30:00,14415.1064453125,14445.9013671875,14365.0439453125,14374.634765625,14374.634765625,576092000
2023-07-19 12:30:00,14373.4716796875,14380.4638671875,14333.208984375,14342.1376953125,14342.1376953125,462542000
2023-07-19 13:30:00,14342.134765625,14356.865234375,14317.443359375,14327.453125,14327.453125,378103000
2023-07-19 14:30:00,14327.9443359375,14390.451171875,14327.9443359375,14380.0673828125,14380.0673828125,396389000
2023-07-19 15:30:00,14379.6357421875,14379.6689453125,14356.7109375,14356.7109375,14356.7109375,364691000
2023-07-20 09:30:00,14265.2978515625,14309.115234375,14179.8935546875,14185.1259765625,14185.1259765625,0
2023-07-20 10:30:00,14184.7822265625,14197.2001953125,14143.736328125,14182.712890625,14182.712890625,631813000
2023-07-20 11:30:00,14181.43359375,14215.9951171875,14162.1943359375,14162.1943359375,14162.1943359375,434983000
2023-07-20 12:30:00,14162.9189453125,14165.982421875,14132.0078125,14151.513671875,14151.513671875,368174000
2023-07-20 13:30:00,14150.3017578125,14157.248046875,14079.5380859375,14079.9189453125,14079.9189453125,373374000
2023-07-20 14:30:00,14078.67578125,14098.0615234375,14031.259765625,14034.642578125,14034.642578125,507654000
2023-07-20 15:30:00,14035.173828125,14081.564453125,14035.173828125,14066.53515625,14066.53515625,489560000
2023-07-21 09:30:00,14147.20703125,14178.5185546875,14036.8994140625,14036.8994140625,14036.8994140625,0
2023-07-21 10:30:00,14035.994140625,14108.4091796875,14035.994140625,14108.4091796875,14108.4091796875,570384000
2023-07-21 11:30:00,14107.609375,14114.5546875,14061.205078125,14061.205078125,14061.205078125,387007000
2023-07-21 12:30:00,14060.828125,14100.3701171875,14045.0732421875,14100.3701171875,14100.3701171875,329755000
2023-07-21 13:30:00,14100.1640625,14122.181640625,14068.3603515625,14077.8740234375,14077.8740234375,347339000
2023-07-21 14:30:00,14077.587890625,14093.947265625,14020.4521484375,14039.671875,14039.671875,396035000
2023-07-21 15:30:00,14040.845703125,14049.697265625,14022.6689453125,14032.9873046875,14032.9873046875,489566000
2023-07-24 09:30:00,14082.259765625,14109.2001953125,13998.4873046875,14073.12109375,14073.12109375,0
2023-07-24 10:30:00,14071.826171875,14087.10546875,14039.7529296875,14064.6103515625,14064.6103515625,538301000
2023-07-24 11:30:00,14057.46484375,14079.556640625,14030.09765625,14060.58984375,14060.58984375,420825000
2023-07-24 12:30:00,14061.5244140625,14069.7119140625,14040.6787109375,14058.5185546875,14058.5185546875,346952000
2023-07-24 13:30:00,14058.546875,14090.2744140625,14052.119140625,14076.0947265625,14076.0947265625,307855000
2023-07-24 14:30:00,14075.8876953125,14075.8876953125,14029.7607421875,14030.23828125,14030.23828125,352078000
2023-07-24 15:30:00,14030.42578125,14059.5751953125,14030.42578125,14059.5751953125,14059.5751953125,331938000
2023-07-25 09:30:00,14092.8486328125,14152.9287109375,14092.8486328125,14123.4697265625,14123.4697265625,0
2023-07-25 10:30:00,14122.2548828125,14136.6552734375,14098.7568359375,14130.435546875,14130.435546875,577142000
2023-07-25 11:30:00,14131.869140625,14159.4189453125,14129.30078125,14147.1396484375,14147.1396484375,450000000
2023-07-25 12:30:00,14146.876953125,14185.337890625,14139.92578125,14181.5634765625,14181.5634765625,371279000
2023-07-25 13:30:00,14182.7802734375,14189.9423828125,14164.8798828125,14185.236328125,14185.236328125,352553000
2023-07-25 14:30:00,14185.470703125,14201.9033203125,14164.15625,14174.4990234375,14174.4990234375,470697000
2023-07-25 15:30:00,14174.60546875,14174.87890625,14140.8671875,14147.5087890625,14147.5087890625,386563000
2023-07-26 09:30:00,14122.51171875,14147.9111328125,14077.099609375,14116.4638671875,14116.4638671875,0
2023-07-26 10:30:00,14114.6640625,14125.8896484375,14042.0634765625,14075.0576171875,14075.0576171875,561380000
2023-07-26 11:30:00,14074.9404296875,14113.9228515625,14074.9404296875,14082.005859375,14082.005859375,369460000
2023-07-26 12:30:00,14081.2177734375,14089.9658203125,14068.205078125,14084.08984375,14084.08984375,290702000
2023-07-26 13:30:00,14084.123046875,14121.755859375,14071.11328125,14082.568359375,14082.568359375,305313000
2023-07-26 14:30:00,14082.54296875,14187.349609375,14058.408203125,14100.177734375,14100.177734375,491128000
2023-07-26 15:30:00,14099.1669921875,14146.7939453125,14088.2138671875,14130.400390625,14130.400390625,370573000
2023-07-27 09:30:00,14316.3603515625,14359.373046875,14245.9580078125,14245.9580078125,14245.9580078125,1097939000
2023-07-27 10:30:00,14246.357421875,14299.423828125,14243.5654296875,14286.8564453125,14286.8564453125,602567000
2023-07-27 11:30:00,14288.5400390625,14307.3291015625,14252.28515625,14307.3291015625,14307.3291015625,490590000
2023-07-27 12:30:00,14306.6015625,14313.6259765625,14209.859375,14210.7021484375,14210.7021484375,430091000
2023-07-27 13:30:00,14210.576171875,14211.408203125,14103.8984375,14104.2314453125,14104.2314453125,479364000
2023-07-27 14:30:00,14103.7841796875,14115.7978515625,14033.958984375,14059.1337890625,14059.1337890625,554102000
2023-07-27 15:30:00,14060.322265625,14070.4560546875,14008.681640625,14051.6923828125,14051.6923828125,403106000
2023-07-28 09:30:00,14195.0322265625,14286.5654296875,14190.7119140625,14263.1396484375,14263.1396484375,0
2023-07-28 10:30:00,14264.7568359375,14323.9970703125,14250.4453125,14316.095703125,14316.095703125,546146000
2023-07-28 11:30:00,14317.8330078125,14344.3525390625,14312.2744140625,14343.87890625,14343.87890625,477646000
2023-07-28 12:30:00,14343.783203125,14344.009765625,14289.2490234375,14291.7744140625,14291.7744140625,368629000
2023-07-28 13:30:00,14289.3955078125,14319.4873046875,14250.9482421875,14319.146484375,14319.146484375,355160000
2023-07-28 14:30:00,14318.6640625,14334.6416015625,14291.1376953125,14306.35546875,14306.35546875,381026000
2023-07-28 15:30:00,14305.8017578125,14325.21875,14298.259765625,14312.578125,14312.578125,366164000
2023-07-31 09:30:00,14340.09375,14370.685546875,14292.7548828125,14338.3837890625,14338.3837890625,0
2023-07-31 10:30:00,14342.36328125,14354.6552734375,14315.453125,14334.328125,14334.328125,647518000
2023-07-31 11:30:00,14333.828125,14339.8232421875,14311.6826171875,14336.8466796875,14336.8466796875,438868000
2023-07-31 12:30:00,14335.6865234375,14337.4228515625,14297.9580078125,14313.2724609375,14313.2724609375,390355000
2023-07-31 13:30:00,14312.919921875,14335.08203125,14311.87109375,14319.1640625,14319.1640625,367699000
2023-07-31 14:30:00,14318.8154296875,14341.017578125,14312.6416015625,14319.6845703125,14319.6845703125,421667000
2023-07-31 15:30:00,14319.662109375,14347.998046875,14297.125,14347.998046875,14347.998046875,506774000
2023-08-01 09:30:00,14276.4013671875,14286.3740234375,14216.6171875,14250.73828125,14250.73828125,0
2023-08-01 10:30:00,14250.1630859375,14298.0771484375,14248.353515625,14291.4208984375,14291.4208984375,584516000
2023-08-01 11:30:00,14290.9638671875,14295.39453125,14263.4619140625,14268.345703125,14268.345703125,435352000
2023-08-01 12:30:00,14267.8251953125,14307.083984375,14256.36328125,14288.9736328125,14288.9736328125,384088000
2023-08-01 13:30:00,14289.162109375,14307.810546875,14271.0263671875,14295.8671875,14295.8671875,358142000
2023-08-01 14:30:00,14297.4658203125,14309.2021484375,14289.259765625,14297.4765625,14297.4765625,414757000
2023-08-01 15:30:00,14298.0927734375,14308.3994140625,14284.0361328125,14284.19921875,14284.19921875,465317000
2023-08-02 09:30:00,14129.8984375,14133.7119140625,14029.9296875,14049.6611328125,14049.6611328125,0
2023-08-02 10:30:00,14048.5224609375,14055.8818359375,13985.9150390625,14001.1552734375,14001.1552734375,679894000
2023-08-02 11:30:00,14000.392578125,14018.08984375,13914.8134765625,13928.158203125,13928.158203125,537506000
2023-08-02 12:30:00,13928.0166015625,13996.12890625,13925.0625,13991.978515625,13991.978515625,403503000
2023-08-02 13:30:00,13991.619140625,14015.6708984375,13973.544921875,14003.6796875,14003.6796875,450097000
2023-08-02 14:30:00,14001.533203125,14008.529296875,13947.0927734375,13947.4697265625,13947.4697265625,547783000
2023-08-02 15:30:00,13950.0458984375,13989.8623046875,13945.0712890625,13976.1845703125,13976.1845703125,545205000
2023-08-03 09:30:00,13897.5927734375,13980.767578125,13882.17578125,13887.7294921875,13887.7294921875,1102095093
2023-08-03 10:30:00,13889.0341796875,13995.36328125,13889.0341796875,13984.73828125,13984.73828125,871302000
2023-08-03 11:30:00,13986.8876953125,13998.4296875,13967.8896484375,13988.69921875,13988.69921875,536974000
2023-08-03 12:30:00,13989.5673828125,14032.27734375,13987.6083984375,14011.9677734375,14011.9677734375,677003000
2023-08-03 13:30:00,14012.5517578125,14016.39453125,13963.8525390625,13986.994140625,13986.994140625,646696000
2023-08-03 14:30:00,13987.0859375,13999.40625,13945.7451171875,13964.96484375,13964.96484375,531934000
2023-08-03 15:30:00,13965.318359375,13985.4111328125,13955.8642578125,13956.9521484375,13956.9521484375,544627000
2023-08-04 09:30:00,14034.080078125,14103.0810546875,13942.2177734375,14001.890625,14001.890625,0
2023-08-04 10:30:00,14001.2841796875,14076.658203125,14001.2841796875,14065.853515625,14065.853515625,670241000
2023-08-04 11:30:00,14065.802734375,14103.517578125,14049.7421875,14102.9833984375,14102.9833984375,502958000
2023-08-04 12:30:00,14104.8603515625,14118.84375,14075.2734375,14085.0146484375,14085.0146484375,403840000
2023-08-04 13:30:00,14083.7978515625,14096.125,13969.7978515625,13978.1240234375,13978.1240234375,444296000
2023-08-04 14:30:00,13977.728515625,13986.662109375,13917.9775390625,13928.6845703125,13928.6845703125,529099000
2023-08-04 15:30:00,13931.8427734375,13939.4892578125,13897.9345703125,13909.91015625,13909.91015625,510816000
2023-08-07 09:30:00,13972.765625,13995.3017578125,13879.8515625,13941.8466796875,13941.8466796875,0
2023-08-07 10:30:00,13942.2666015625,13958.734375,13873.1220703125,13885.7060546875,13885.7060546875,659017000
2023-08-07 11:30:00,13885.9853515625,13941.466796875,13867.1611328125,13939.123046875,13939.123046875,489921000
2023-08-07 12:30:00,13939.173828125,13952.9326171875,13914.7978515625,13941.232421875,13941.232421875,429339000
2023-08-07 13:30:00,13943.3984375,13970.732421875,13930.142578125,13943.0166015625,13943.0166015625,371673000
2023-08-07 14:30:00,13943.615234375,13974.2080078125,13943.615234375,13957.4677734375,13957.4677734375,380743000
2023-08-07 15:30:00,13957.1904296875,13997.154296875,13951.3076171875,13995.080078125,13995.080078125,474966000
2023-08-08 09:30:00,13877.666015625,13887.1923828125,13792.1181640625,13827.92578125,13827.92578125,0
2023-08-08 10:30:00,13827.0234375,13831.3798828125,13769.833984375,13805.41796875,13805.41796875,647666000
2023-08-08 11:30:00,13804.306640625,13817.2138671875,13770.56640625,13809.111328125,13809.111328125,515674000
2023-08-08 12:30:00,13809.4326171875,13843.0234375,13800.1865234375,13826.5224609375,13826.5224609375,432377000
2023-08-08 13:30:00,13826.34765625,13866.3330078125,13813.0390625,13851.6552734375,13851.6552734375,408481000
2023-08-08 14:30:00,13852.2294921875,13876.76171875,13840.7978515625,13873.013671875,13873.013671875,486401000
2023-08-08 15:30:00,13873.35546875,13899.57421875,13855.630859375,13884.7666015625,13884.7666015625,555338000
2023-08-09 09:30:00,13895.6123046875,13895.6123046875,13797.55859375,13814.42578125,13814.42578125,0
2023-08-09 10:30:00,13812.1328125,13821.63671875,13698.404296875,13711.90625,13711.90625,723947000
2023-08-09 11:30:00,13710.197265625,13748.8212890625,13698.9482421875,13743.515625,13743.515625,540862000
2023-08-09 12:30:00,13742.8427734375,13789.3955078125,13732.9951171875,13782.9501953125,13782.9501953125,482121000
2023-08-09 13:30:00,13783.080078125,13825.5859375,13782.431640625,13824.6650390625,13824.6650390625,395253000
2023-08-09 14:30:00,13825.0205078125,13836.294921875,13774.416015625,13788.888671875,13788.888671875,498587000
2023-08-09 15:30:00,13788.6435546875,13792.1689453125,13715.2724609375,13721.9677734375,13721.9677734375,511315000
2023-08-10 09:30:00,13817.619140625,13946.232421875,13810.625,13910.0029296875,13910.0029296875,0
2023-08-10 10:30:00,13910.369140625,13926.0341796875,13794.5830078125,13821.822265625,13821.822265625,689668000
2023-08-10 11:30:00,13818.9658203125,13846.8916015625,13740.40234375,13764.6142578125,13764.6142578125,484700000
2023-08-10 12:30:00,13765.2626953125,13804.962890625,13725.8603515625,13735.6533203125,13735.6533203125,446043000
2023-08-10 13:30:00,13734.033203125,13762.333984375,13686.751953125,13747.326171875,13747.326171875,437049000
2023-08-10 14:30:00,13747.419921875,13779.11328125,13729.23046875,13742.9794921875,13742.9794921875,434433000
2023-08-10 15:30:00,13741.1982421875,13746.1953125,13718.1953125,13738.4013671875,13738.4013671875,478821000
2023-08-11 09:30:00,13627.3388671875,13718.212890625,13613.9853515625,13699.4736328125,13699.4736328125,0
2023-08-11 10:30:00,13700.142578125,13714.9814453125,13625.5576171875,13625.5576171875,13625.5576171875,706179000
2023-08-11 11:30:00,13625.083984375,13677.490234375,13610.1806640625,13650.318359375,13650.318359375,462954000
2023-08-11 12:30:00,13651.0009765625,13668.8017578125,13625.0419921875,13666.998046875,13666.998046875,341742000
2023-08-11 13:30:00,13667.53515625,13669.95703125,13634.892578125,13659.0595703125,13659.0595703125,323749000
2023-08-11 14:30:00,13659.2900390625,13676.9365234375,13639.41796875,13664.02734375,13664.02734375,391719000
2023-08-11 15:30:00,13662.439453125,13671.9033203125,13633.6142578125,13643.5849609375,13643.5849609375,414539000
2023-08-14 09:30:00,13595.275390625,13688.958984375,13582.78515625,13668.4775390625,13668.4775390625,0
2023-08-14 10:30:00,13669.044921875,13755.8740234375,13669.044921875,13735.0048828125,13735.0048828125,510763000
2023-08-14 11:30:00,13737.173828125,13758.626953125,13703.662109375,13715.76171875,13715.76171875,422855000
2023-08-14 12:30:00,13715.7744140625,13760.0439453125,13709.12109375,13748.5400390625,13748.5400390625,366438000
2023-08-14 13:30:00,13748.5380859375,13753.38671875,13721.3134765625,13736.3701171875,13736.3701171875,338170000
2023-08-14 14:30:00,13736.7890625,13755.7041015625,13717.1533203125,13746.548828125,13746.548828125,384452000
2023-08-14 15:30:00,13746.58203125,13788.6591796875,13743.25,13788.6591796875,13788.6591796875,364899000
2023-08-15 09:30:00,13758.390625,13774.794921875,13647.884765625,13660.5625,13660.5625,0
2023-08-15 10:30:00,13658.146484375,13707.103515625,13640.00390625,13700.6484375,13700.6484375,571073000
2023-08-15 11:30:00,13697.724609375,13725.0107421875,13690.669921875,13703.8798828125,13703.8798828125,424782000
2023-08-15 12:30:00,13704.9013671875,13706.447265625,13673.5185546875,13697.60546875,13697.60546875,384626000
2023-08-15 13:30:00,13697.203125,13698.12890625,13666.6953125,13670.669921875,13670.669921875,363743000
2023-08-15 14:30:00,13670.7734375,13694.888671875,13622.162109375,13622.212890625,13622.212890625,415569000
2023-08-15 15:30:00,13618.4013671875,13642.48046875,13612.33984375,13633.859375,13633.859375,369659000
2023-08-16 09:30:00,13588.5078125,13644.31640625,13569.09375,13607.423828125,13607.423828125,0
2023-08-16 10:30:00,13606.4541015625,13633.849609375,13597.6923828125,13602.4091796875,13602.4091796875,791656000
2023-08-16 11:30:00,13602.513671875,13602.513671875,13527.7216796875,13529.6513671875,13529.6513671875,558072000
2023-08-16 12:30:00,13529.9462890625,13554.0791015625,13514.1357421875,13537.0048828125,13537.0048828125,527448000
2023-08-16 13:30:00,13536.7939453125,13587.505859375,13513.80859375,13583.0615234375,13583.0615234375,556284000
2023-08-16 14:30:00,13583.109375,13594.9775390625,13486.5009765625,13499.302734375,13499.302734375,648893000
2023-08-16 15:30:00,13498.1181640625,13515.982421875,13473.0263671875,13475.3232421875,13475.3232421875,454555000
2023-08-17 09:30:00,13527.771484375,13534.404296875,13419.5732421875,13422.8857421875,13422.8857421875,0
2023-08-17 10:30:00,13423.0576171875,13448.6806640625,13398.70703125,13410.626953125,13410.626953125,680194000
2023-08-17 11:30:00,13410.6943359375,13467.4716796875,13401.958984375,13464.2041015625,13464.2041015625,489711000
2023-08-17 12:30:00,13464.9072265625,13478.701171875,13435.6162109375,13437.6435546875,13437.6435546875,426296000
2023-08-17 13:30:00,13437.4072265625,13437.4072265625,13380.4599609375,13394.142578125,13394.142578125,406221000
2023-08-17 14:30:00,13394.5263671875,13394.5263671875,13303.7763671875,13337.2744140625,13337.2744140625,501506000
2023-08-17 15:30:00,13338.8017578125,13349.041015625,13306.560546875,13315.970703125,13315.970703125,421806000
2023-08-18 09:30:00,13184.478515625,13230.7265625,13162.5634765625,13184.259765625,13184.259765625,1045796034
2023-08-18 10:30:00,13183.9814453125,13260.796875,13183.9814453125,13225.29296875,13225.29296875,590603000
2023-08-18 11:30:00,13224.990234375,13295.546875,13205.37890625,13261.119140625,13261.119140625,431368000
2023-08-18 12:30:00,13260.56640625,13294.759765625,13231.130859375,13259.5771484375,13259.5771484375,364410000
2023-08-18 13:30:00,13261.060546875,13293.9013671875,13250.236328125,13285.158203125,13285.158203125,340560000
2023-08-18 14:30:00,13284.728515625,13316.833984375,13269.1728515625,13293.6826171875,13293.6826171875,360127000
2023-08-18 15:30:00,13292.62890625,13333.6298828125,13276.4609375,13289.15625,13289.15625,366169000
2023-08-21 09:30:00,13349.7021484375,13448.31640625,13343.435546875,13363.1298828125,13363.1298828125,0
2023-08-21 10:30:00,13361.056640625,13392.13671875,13333.404296875,13340.751953125,13340.751953125,574974000
2023-08-21 11:30:00,13340.412109375,13396.6953125,13326.1435546875,13396.591796875,13396.591796875,407784000
2023-08-21 12:30:00,13396.708984375,13453.0458984375,13389.7080078125,13443.91015625,13443.91015625,349896000
2023-08-21 13:30:00,13443.8310546875,13479.412109375,13441.8828125,13466.62109375,13466.62109375,335250000
2023-08-21 14:30:00,13468.447265625,13510.4072265625,13464.0966796875,13498.4482421875,13498.4482421875,410693000
2023-08-21 15:30:00,13498.111328125,13516.861328125,13490.7099609375,13497.0751953125,13497.0751953125,423782000
2023-08-22 09:30:00,13593.1650390625,13597.51953125,13515.0283203125,13528.9794921875,13528.9794921875,0
2023-08-22 10:30:00,13529.14453125,13576.1416015625,13501.33984375,13543.7978515625,13543.7978515625,554400000
2023-08-22 11:30:00,13543.775390625,13557.3212890625,13487.369140625,13510.994140625,13510.994140625,402201000
2023-08-22 12:30:00,13511.19140625,13538.5673828125,13486.7119140625,13506.5029296875,13506.5029296875,363224000
2023-08-22 13:30:00,13506.8955078125,13527.3896484375,13484.4794921875,13526.091796875,13526.091796875,355970000
2023-08-22 14:30:00,13527.1357421875,13550.5830078125,13506.7568359375,13511.341796875,13511.341796875,379357000
2023-08-22 15:30:00,13511.669921875,13514.47265625,13485.0810546875,13506.6982421875,13506.6982421875,413499000
2023-08-23 09:30:00,13536.84375,13664.142578125,13536.84375,13652.5810546875,13652.5810546875,778066363
2023-08-23 10:30:00,13652.53515625,13714.4296875,13651.0693359375,13710.060546875,13710.060546875,501526485
